id_usuario,dia_ganancias,ganancias_MXN,ganancias_USD,ganancias_CAD,ganancias_EUR
69,2025-03-26,330,-247,-750,476
70,2025-04-01,-960,-757,732,20
52,2025-01-07,-226,156,-167,-714
47,2025-03-02,-390,418,-931,839
28,2025-02-17,542,-426,669,914
81,2025-04-01,889,-929,58,-119
24,2025-02-20,-397,260,-913,916
43,2025-02-14,528,-910,-903,-567
70,2025-01-29,-917,124,-55,957
98,2025-02-13,644,602,356,974
34,2025-02-04,561,854,413,954
84,2025-03-21,-920,467,-177,-490
27,2025-03-27,-263,773,-604,-30
29,2025-01-15,338,-556,-511,-38
71,2025-02-08,-778,834,297,899
2,2025-01-29,164,-918,-210,-855
21,2025-02-11,472,-682,-129,762
32,2025-02-06,-334,-47,221,625
75,2025-01-11,291,-815,960,-794
56,2025-01-12,560,-548,-531,-336
43,2025-01-05,296,205,654,439
1,2025-03-27,-134,514,-642,103
65,2025-03-31,-154,677,767,-206
41,2025-03-21,539,397,646,-141
52,2025-03-16,-779,-386,-986,-784
19,2025-01-02,338,792,-840,558
9,2025-03-02,929,732,-997,622
72,2025-02-15,689,71,878,-797
61,2025-02-19,208,-245,281,544
81,2025-02-10,447,689,918,850
85,2025-01-21,-64,709,998,-528
81,2025-03-19,-683,-618,-343,476
68,2025-02-02,1,-144,149,665
5,2025-03-30,385,135,-481,301
8,2025-01-21,-335,-13,642,-608
8,2025-03-23,743,510,402,647
29,2025-03-21,973,-643,816,-887
10,2025-03-30,56,959,847,270
72,2025-02-27,-27,-722,-995,-838
66,2025-02-05,-297,-263,-229,50
23,2025-02-25,-11,120,-314,325
89,2025-03-29,998,413,996,-322
94,2025-03-29,-326,-858,223,-588
29,2025-03-26,576,-839,-293,-253
70,2025-03-30,572,268,280,504
91,2025-02-16,-930,-742,-478,828
49,2025-01-30,-543,-959,102,240
52,2025-03-10,-878,638,642,-842
47,2025-03-17,968,-392,862,623
68,2025-03-17,-796,-723,53,394
51,2025-03-27,785,407,394,806
57,2025-02-20,474,-910,-859,376
2,2025-02-09,480,-760,350,-915
83,2025-03-08,654,-170,909,157
87,2025-01-03,-28,-838,558,-255
22,2025-03-09,-120,871,953,711
7,2025-02-26,-479,900,-235,-881
60,2025-02-21,429,-619,688,-363
79,2025-02-18,540,388,845,892
91,2025-03-27,973,-696,-447,782
69,2025-04-02,230,-246,460,69
75,2025-01-29,907,-197,811,-145
2,2025-03-17,710,34,-737,551
31,2025-02-21,191,678,-231,64
34,2025-01-21,255,731,124,909
85,2025-03-05,-496,-397,276,108
45,2025-01-09,105,722,-309,360
6,2025-01-03,-736,-640,-923,-712
47,2025-01-10,106,101,128,-86
36,2025-01-20,242,74,314,-991
33,2025-02-04,-535,547,970,244
30,2025-03-28,-847,-842,-888,791
91,2025-02-20,65,-560,-261,-370
95,2025-01-09,931,630,0,429
70,2025-01-13,9,-341,-634,733
2,2025-03-09,134,-904,543,119
29,2025-03-19,-836,-407,-895,-770
20,2025-02-28,-760,647,-160,124
55,2025-02-28,862,441,610,878
32,2025-01-31,221,755,-606,914
21,2025-03-08,476,-289,-339,-917
65,2025-02-08,571,352,-307,511
30,2025-03-13,-690,323,527,-559
51,2025-02-02,-654,230,208,387
37,2025-02-05,-786,674,-269,619
41,2025-03-23,934,-163,445,-367
18,2025-02-12,-228,-403,958,-78
78,2025-01-30,977,751,-961,663
56,2025-02-04,782,-854,252,364
74,2025-01-27,371,-810,-647,-36
45,2025-02-22,927,-860,122,-51
95,2025-03-24,-839,-717,-2,-104
47,2025-01-17,611,-613,604,-331
48,2025-01-13,431,640,673,565
12,2025-02-12,-978,-40,924,680
40,2025-01-20,533,651,386,761
1,2025-01-28,192,-429,-799,741
66,2025-02-24,-752,-592,-784,105
39,2025-03-16,-762,-357,-589,-132
11,2025-01-28,485,-935,-427,-300
33,2025-03-06,174,-702,-618,-911
19,2025-02-12,885,-158,-798,91
4,2025-01-14,449,487,771,964
22,2025-03-29,71,797,756,69
7,2025-03-19,-683,854,-941,-768
55,2025-01-27,538,583,620,209
24,2025-02-11,431,214,-179,371
68,2025-02-01,506,-788,307,-697
79,2025-01-01,966,589,752,-671
84,2025-01-13,-867,-681,847,-35
24,2025-02-08,-973,864,437,-99
26,2025-03-21,-36,-705,-402,-999
10,2025-02-20,317,-10,571,194
56,2025-02-02,902,263,-695,-480
49,2025-03-28,-254,-72,721,69
49,2025-02-18,-673,262,-336,-500
53,2025-02-13,350,75,190,444
1,2025-01-20,691,-867,713,-877
43,2025-03-25,228,178,-603,565
48,2025-02-01,-897,-239,-144,-264
8,2025-01-20,-902,972,-86,409
48,2025-02-08,627,906,-872,-48
85,2025-02-08,691,-231,69,293
96,2025-04-01,315,-996,309,818
84,2025-01-05,33,-466,114,981
29,2025-01-29,623,-492,279,375
70,2025-03-19,118,-890,330,152
41,2025-02-09,960,-271,-820,798
20,2025-01-15,-228,527,-393,-87
65,2025-02-03,-170,-22,-825,771
6,2025-01-12,168,3,218,-435
96,2025-02-21,-464,-5,-532,-443
34,2025-02-18,25,-298,-827,805
12,2025-01-10,965,-25,-359,938
51,2025-03-14,13,206,-374,-807
93,2025-03-13,-916,823,-325,284
61,2025-03-20,464,140,593,847
11,2025-01-28,219,-155,496,-29
76,2025-02-06,718,817,-323,-296
50,2025-02-05,511,861,-304,-761
25,2025-02-22,-974,-792,-360,-994
95,2025-02-09,661,272,42,-347
50,2025-03-09,917,-142,-55,-531
63,2025-03-18,105,-130,382,-617
71,2025-03-06,-5,673,145,810
57,2025-04-01,-538,530,-782,647
77,2025-01-15,991,671,365,-169
96,2025-02-25,-330,708,-444,952
70,2025-01-25,874,-57,463,-600
42,2025-02-11,-103,824,590,903
77,2025-01-11,947,325,-914,-26
25,2025-01-23,-418,-933,-757,879
83,2025-02-27,-232,-235,-606,-301
37,2025-03-08,734,267,128,-94
21,2025-01-18,459,640,-621,-723
46,2025-01-18,-465,516,148,-216
95,2025-03-13,644,-138,-560,-587
19,2025-01-18,106,-859,-317,-759
44,2025-03-14,609,777,-996,-109
74,2025-02-26,-601,289,-69,-351
17,2025-02-19,-654,-345,-849,-521
23,2025-01-03,-547,-234,88,474
90,2025-02-01,239,25,-838,-526
30,2025-02-12,344,-604,-524,356
23,2025-02-28,-777,-929,-666,-703
23,2025-03-30,495,564,930,102
75,2025-03-01,-669,-585,-344,-555
11,2025-02-24,-816,-894,-64,11
53,2025-02-20,-139,-460,-277,-457
99,2025-03-24,356,-682,219,970
4,2025-01-05,306,118,-971,-294
65,2025-01-17,69,-624,-625,387
45,2025-03-11,-724,79,-159,716
90,2025-02-02,-793,571,-846,-200
85,2025-01-19,719,-57,-734,-43
13,2025-03-02,998,14,-778,978
51,2025-02-07,-194,275,835,-670
68,2025-01-02,717,703,-222,155
65,2025-01-16,-963,-400,-221,615
66,2025-02-12,81,154,590,-200
4,2025-01-13,-690,738,-685,-989
59,2025-01-29,578,-256,-706,-324
72,2025-01-24,-839,543,403,192
75,2025-01-27,-128,116,636,-940
84,2025-03-13,-469,-760,-78,702
33,2025-02-10,109,708,721,-233
63,2025-01-27,955,-388,-381,-600
39,2025-03-19,300,883,-720,674
36,2025-01-28,-258,575,-970,231
20,2025-02-01,-46,263,-963,636
55,2025-02-16,-134,594,199,404
1,2025-01-02,-869,344,-443,406
72,2025-02-28,-294,45,-771,305
4,2025-03-15,-721,672,-526,-585
22,2025-02-23,334,-792,-129,-286
79,2025-03-02,-118,-635,-173,-68
46,2025-02-09,319,-708,-253,673
9,2025-02-20,-512,-481,-294,-891
9,2025-03-05,622,-269,-26,-374
87,2025-03-02,43,431,-245,891
16,2025-03-27,696,755,395,947
59,2025-01-19,-372,-833,406,371
79,2025-03-12,591,58,110,-204
59,2025-02-09,-869,471,-308,-110
1,2025-03-15,120,31,607,497
14,2025-02-24,-654,-762,-802,-808
37,2025-02-26,-910,504,521,506
20,2025-01-30,-39,466,566,110
78,2025-02-25,485,-152,-291,-849
85,2025-01-19,-283,-549,329,-149
21,2025-03-19,717,667,142,336
71,2025-01-06,452,769,-469,-566
15,2025-02-20,-916,-268,-282,866
13,2025-03-10,-719,423,233,-390
66,2025-01-08,-466,-996,-512,918
35,2025-01-22,-227,-703,682,691
47,2025-01-19,618,-121,-136,-152
2,2025-03-28,-599,234,-439,-140
35,2025-02-28,-26,-639,123,-830
56,2025-03-02,-492,281,84,927
23,2025-02-03,-559,-649,105,-64
48,2025-04-01,-819,674,211,-161
89,2025-01-19,530,-483,81,649
94,2025-02-25,-87,210,-229,-305
18,2025-01-15,-832,-767,-181,87
90,2025-01-13,52,922,-562,-421
33,2025-01-15,173,802,-394,761
59,2025-01-08,463,416,-629,-464
52,2025-02-21,-270,591,-598,-976
72,2025-02-15,222,523,-719,-96
89,2025-01-16,-664,145,-177,814
71,2025-03-19,607,-188,-176,249
22,2025-03-10,768,355,-25,-819
35,2025-03-31,316,912,-365,997
87,2025-02-13,-286,-173,-965,-645
34,2025-02-12,-279,-527,-938,-954
23,2025-03-27,-187,-270,410,607
45,2025-02-07,-973,381,-958,743
21,2025-01-08,-609,901,-571,11
50,2025-03-28,-586,-771,155,-602
70,2025-01-23,-108,-822,913,616
32,2025-03-25,521,115,867,941
52,2025-01-17,351,600,-739,-548
90,2025-01-04,967,466,-736,279
5,2025-01-31,555,227,144,390
3,2025-03-16,-583,907,-11,-848
34,2025-03-09,-551,-467,286,851
18,2025-01-29,-358,752,678,-84
77,2025-02-22,-531,-456,828,558
4,2025-01-27,-997,-684,-349,-576
25,2025-02-05,-540,710,-484,-971
86,2025-01-30,97,-44,839,-587
22,2025-02-04,-401,-83,-506,964
38,2025-01-30,368,213,-22,279
28,2025-03-06,467,428,626,-909
65,2025-02-28,-992,466,-803,-295
79,2025-02-10,-673,-34,590,-484
1,2025-02-11,-362,833,-663,-613
36,2025-02-12,-947,197,939,694
4,2025-02-10,-727,-813,-153,163
49,2025-02-20,825,741,156,-813
15,2025-03-13,-208,-919,-254,577
74,2025-01-16,-187,-554,120,884
46,2025-01-22,-351,15,-829,-588
21,2025-01-07,-91,-924,-511,676
64,2025-01-22,-105,719,-191,-830
10,2025-02-21,-373,537,169,-844
64,2025-02-17,526,-606,642,290
95,2025-03-15,-765,221,822,-94
51,2025-03-26,-123,566,-198,-209
69,2025-01-01,-22,-420,-941,882
94,2025-01-08,349,234,419,443
70,2025-02-14,-495,164,936,247
57,2025-02-24,-502,-976,99,60
78,2025-01-12,240,-787,-647,951
93,2025-02-20,224,275,-83,176
23,2025-02-26,990,-421,-551,666
68,2025-02-04,-378,-435,-259,-409
11,2025-02-12,858,-32,-265,119
32,2025-03-23,-288,22,-246,544
75,2025-03-24,662,530,675,224
60,2025-03-29,820,-951,-862,-630
51,2025-02-25,-628,931,-882,-415
32,2025-04-02,-258,772,643,620
22,2025-03-10,373,-547,-244,440
47,2025-03-26,-640,-334,347,479
40,2025-04-02,-997,592,625,516
75,2025-02-05,-341,985,810,613
85,2025-03-18,830,472,-451,-910
98,2025-02-27,464,-14,-414,-99
19,2025-01-11,936,-12,203,-523
57,2025-02-27,333,334,-97,776
42,2025-01-04,-393,-47,783,791
30,2025-02-26,-776,724,263,908
58,2025-03-19,828,-272,783,-577
14,2025-02-23,-342,699,-678,-191
62,2025-02-16,-876,-384,-591,-426
94,2025-02-02,107,816,543,-9
51,2025-02-22,-424,326,-771,-866
75,2025-01-31,-159,-544,-170,223
36,2025-04-01,-304,943,-765,720
24,2025-02-13,721,67,276,-825
87,2025-01-09,991,-180,-942,-204
94,2025-03-02,908,-954,873,941
10,2025-03-23,-499,-23,-163,-652
9,2025-01-27,270,816,-488,-636
59,2025-02-06,-199,-942,-759,960
3,2025-03-16,986,611,675,520
49,2025-03-17,-875,844,-93,213
29,2025-01-22,-788,-418,-43,33
97,2025-03-03,986,767,710,-776
48,2025-02-19,496,-914,758,643
49,2025-02-05,763,971,948,-450
67,2025-03-28,-6,-876,-540,-792
3,2025-02-10,832,450,426,-206
26,2025-02-07,-997,-644,175,-718
19,2025-02-04,-601,-555,-313,544
75,2025-03-20,-824,271,-767,-407
72,2025-02-18,99,557,-763,-275
96,2025-02-11,-496,-540,-450,352
91,2025-01-08,-371,-549,-191,798
84,2025-01-28,-742,-8,-312,-961
60,2025-03-24,-853,-59,-548,-163
45,2025-01-12,571,328,398,729
92,2025-01-17,129,-777,666,-422
77,2025-01-15,229,272,-34,-869
33,2025-01-18,310,315,270,-138
5,2025-03-02,-183,-46,-587,849
98,2025-02-10,-79,-35,-692,-73
34,2025-02-05,-297,313,-971,142
88,2025-01-31,-958,226,240,-634
18,2025-03-28,-665,12,-355,587
12,2025-01-01,-509,736,665,397
90,2025-02-01,799,-586,132,-448
18,2025-03-04,236,519,448,117
21,2025-03-11,-189,32,184,-29
18,2025-03-07,-558,369,794,389
77,2025-03-19,-256,-426,-577,-880
75,2025-02-12,-473,33,-460,-354
65,2025-03-27,-436,955,379,836
84,2025-02-15,-345,584,-861,615
13,2025-02-07,953,-666,12,513
66,2025-03-05,-795,-574,815,-887
95,2025-01-21,-990,191,-315,-780
43,2025-03-27,-496,-451,805,249
87,2025-01-21,-243,620,607,447
42,2025-03-07,860,-92,692,210
11,2025-03-23,-990,121,-523,638
21,2025-01-23,384,-241,791,231
83,2025-01-27,570,-47,234,563
86,2025-03-21,9,75,-706,88
34,2025-03-15,31,901,641,-859
68,2025-01-17,571,-244,479,732
29,2025-03-16,-298,536,-889,695
50,2025-02-13,29,-416,135,-346
89,2025-03-27,-70,642,-55,510
94,2025-03-06,-510,441,794,658
44,2025-03-24,-750,-810,-640,831
89,2025-02-20,-456,261,78,123
15,2025-02-16,985,345,-593,-975
59,2025-02-15,-407,-894,701,-176
22,2025-01-21,201,501,-652,-641
41,2025-01-08,-925,729,-967,20
36,2025-03-01,-873,603,210,104
76,2025-01-12,-242,517,-619,-47
89,2025-03-17,-668,-88,888,-225
12,2025-01-12,561,-265,-854,360
84,2025-02-19,-849,548,-875,43
19,2025-03-31,301,767,775,-846
77,2025-02-06,-552,-592,-222,178
10,2025-03-13,-984,750,-178,-893
77,2025-02-14,394,-24,415,83
54,2025-01-03,979,-470,-591,297
20,2025-02-28,-362,-239,656,339
2,2025-03-18,813,-501,913,181
1,2025-01-21,781,-842,421,336
50,2025-03-13,113,-208,603,-442
49,2025-01-07,164,-7,-580,-564
60,2025-04-01,-873,-506,952,287
46,2025-01-06,-73,-202,-592,-11
24,2025-02-20,-914,-94,730,-177
58,2025-03-09,-141,653,403,407
72,2025-03-08,294,-114,222,246
92,2025-02-26,-68,490,517,66
17,2025-03-17,-702,-432,339,68
68,2025-03-30,-295,-763,-67,210
51,2025-02-06,229,221,-855,-198
50,2025-01-23,38,-101,919,-902
79,2025-02-12,904,-514,511,189
1,2025-03-23,-344,-210,-988,762
59,2025-01-07,-93,164,685,816
84,2025-03-20,704,233,-631,-217
20,2025-03-15,274,404,142,69
73,2025-01-28,-248,-15,365,835
54,2025-02-24,-149,-668,-436,908
72,2025-01-21,-841,138,-91,830
17,2025-03-28,791,-37,-799,23
97,2025-01-17,-283,106,-279,621
27,2025-02-22,-58,-163,425,585
40,2025-03-29,-989,-269,839,-435
5,2025-04-02,249,-212,-581,326
25,2025-02-24,909,750,-321,136
65,2025-01-04,-642,-960,15,-134
33,2025-02-28,-457,-210,892,464
99,2025-03-19,-66,98,-734,-469
79,2025-01-12,-974,-358,419,994
61,2025-03-12,110,724,720,325
69,2025-02-12,363,-885,-398,24
43,2025-02-11,-386,646,237,340
73,2025-03-29,-755,26,13,-192
35,2025-01-26,-233,243,534,374
34,2025-02-17,-587,117,403,-225
16,2025-03-03,177,-700,521,-117
27,2025-03-08,567,266,-553,637
81,2025-01-05,607,821,851,324
55,2025-03-24,985,-746,179,-684
99,2025-01-13,791,-415,39,62
77,2025-02-06,725,-48,-318,136
37,2025-03-09,-380,-143,434,599
42,2025-02-18,139,558,-379,-212
96,2025-03-06,824,-966,489,-59
90,2025-02-18,-872,-767,-385,-367
14,2025-01-14,-131,-748,-302,404
24,2025-03-14,292,70,-66,-296
42,2025-01-20,-233,401,658,-341
94,2025-03-21,176,-826,757,95
45,2025-03-12,-142,597,-202,-902
40,2025-02-25,-495,839,799,-197
8,2025-02-09,148,-571,248,860
2,2025-01-21,93,-706,892,-862
14,2025-01-15,-396,154,-590,71
73,2025-01-21,758,-562,724,104
78,2025-02-13,-605,-344,-386,-84
70,2025-03-01,401,-708,-955,-560
42,2025-02-27,-644,-780,-806,594
41,2025-01-05,392,-713,-223,-415
76,2025-02-25,121,-303,112,716
91,2025-01-11,761,-764,-591,374
62,2025-02-04,-180,630,739,93
28,2025-03-21,-19,493,247,280
71,2025-01-12,729,92,939,870
88,2025-03-06,-889,146,267,-993
26,2025-03-02,-946,96,-503,27
46,2025-02-09,456,772,173,-130
59,2025-01-09,871,965,-38,-823
25,2025-01-09,303,-927,-380,917
56,2025-02-16,914,267,988,-550
74,2025-03-16,419,-280,-714,-416
88,2025-02-18,-589,-145,-832,221
80,2025-03-22,-533,40,-389,777
57,2025-02-01,86,-91,-509,-172
88,2025-04-01,-935,58,708,-367
54,2025-03-25,-71,-369,368,-143
48,2025-01-24,196,-809,730,460
21,2025-03-01,-99,-272,-54,-512
33,2025-01-03,-971,-158,945,-691
62,2025-02-26,992,820,-628,-779
89,2025-03-17,700,-127,-737,824
65,2025-02-04,856,633,789,-518
52,2025-03-28,263,22,54,-795
24,2025-02-23,202,605,248,967
3,2025-03-24,-861,-599,-401,898
17,2025-01-06,-172,-989,-876,119
84,2025-01-19,-819,409,13,2
96,2025-03-28,314,-918,87,-788
73,2025-04-01,720,-842,201,374
32,2025-03-11,-863,244,302,-189
72,2025-03-30,867,-898,112,882
19,2025-01-21,417,-287,-18,945
95,2025-02-13,944,552,689,890
24,2025-03-03,-336,-182,419,979
45,2025-02-06,-813,-876,77,-741
37,2025-01-12,944,826,628,-123
55,2025-02-22,-329,508,-684,-810
10,2025-03-17,-761,988,982,-372
81,2025-03-03,-73,-898,-260,513
25,2025-02-14,623,-406,-445,376
20,2025-03-24,-888,967,-383,-703
46,2025-01-08,759,-179,-7,825
52,2025-03-10,649,-128,356,106
10,2025-02-25,116,-863,-602,576
40,2025-01-09,814,-955,780,499
61,2025-02-21,726,-414,962,341
55,2025-03-09,211,-938,-760,-77
43,2025-02-22,36,346,-284,-332
23,2025-02-10,-973,333,44,867
70,2025-02-24,-959,-524,-667,38
20,2025-01-14,-801,-741,857,-400
43,2025-01-13,-410,-500,-406,891
23,2025-01-15,-805,584,668,-674
70,2025-01-19,-257,954,715,161
10,2025-02-08,133,924,-151,978
54,2025-01-23,-278,102,-25,735
51,2025-03-03,-247,84,573,-405
50,2025-03-24,988,-555,-976,177
62,2025-01-21,-541,289,29,-684
7,2025-01-16,-453,148,-375,331
59,2025-01-02,750,283,-391,165
68,2025-03-14,-461,133,-308,-162
14,2025-02-09,-408,635,198,484
31,2025-03-27,667,-464,875,41
94,2025-02-06,658,-8,-249,-32
1,2025-01-29,702,835,364,406
8,2025-02-14,44,636,-869,-464
39,2025-03-19,894,409,-642,317
60,2025-02-12,-85,104,546,271
55,2025-02-17,565,-125,-12,903
92,2025-03-29,461,775,-591,680
54,2025-02-03,222,-244,-33,-839
60,2025-02-26,-99,-196,306,-339
25,2025-01-19,-470,-296,-912,-23
88,2025-02-21,728,529,177,820
76,2025-04-02,-591,944,850,881
17,2025-01-10,-997,-550,525,-706
41,2025-03-26,-909,-220,979,39
87,2025-01-09,57,262,62,848
83,2025-02-24,-495,448,-466,-379
6,2025-03-20,850,164,601,-858
85,2025-03-02,255,-517,943,-132
32,2025-02-11,212,14,-445,935
79,2025-01-30,-478,-822,-989,-648
40,2025-04-02,-327,-115,-770,-512
24,2025-03-26,575,304,-57,-801
81,2025-02-11,176,-708,-631,-743
6,2025-02-28,390,141,-503,880
61,2025-01-27,812,-886,330,52
37,2025-02-21,11,-110,-955,-366
86,2025-01-30,-422,-695,281,-592
79,2025-02-17,811,-864,428,971
81,2025-01-09,988,-415,-777,118
38,2025-02-28,-832,411,-973,-801
38,2025-03-26,325,220,-948,210
64,2025-02-03,-108,-611,382,-706
6,2025-02-10,-480,698,903,244
60,2025-03-13,-62,591,-316,408
90,2025-03-10,-956,872,-259,746
43,2025-03-11,224,-5,-884,-841
84,2025-03-22,742,-154,965,83
21,2025-01-04,-495,816,490,-473
86,2025-03-11,621,632,809,753
74,2025-03-18,6,635,-348,-505
30,2025-03-01,254,99,-259,160
38,2025-03-29,313,-929,-218,-595
17,2025-02-26,-946,694,715,79
75,2025-02-19,652,583,122,-209
43,2025-01-31,197,39,-646,-326
56,2025-03-28,-547,-867,-360,594
40,2025-03-20,-884,-615,528,883
57,2025-02-01,878,-747,308,573
6,2025-03-26,-356,142,426,-969
41,2025-03-08,-793,548,449,962
7,2025-03-02,533,-288,-507,664
58,2025-02-18,-388,840,975,136
86,2025-03-13,-305,-131,-755,821
66,2025-02-22,-503,-206,967,587
56,2025-03-15,-365,-909,-671,401
33,2025-01-15,625,51,-328,-646
15,2025-02-08,800,-262,604,-533
57,2025-01-07,-19,132,37,-344
59,2025-03-18,-846,431,-488,572
51,2025-03-01,746,-13,-61,-153
16,2025-02-10,-865,533,-737,699
60,2025-01-11,-137,358,-74,-339
81,2025-02-09,310,166,564,-288
96,2025-02-06,-640,18,-333,857
93,2025-01-07,243,359,-94,-683
52,2025-02-07,777,-774,-769,-152
3,2025-03-22,-831,743,130,-9
41,2025-01-24,254,89,37,954
22,2025-02-06,119,-51,-624,580
11,2025-03-16,573,96,875,-72
91,2025-02-10,-922,-854,129,-47
58,2025-03-25,949,-281,815,104
88,2025-01-17,814,-812,-870,897
14,2025-01-23,259,178,333,-539
70,2025-02-10,51,891,-606,587
6,2025-01-07,-919,-703,-412,-424
21,2025-03-27,-68,506,471,925
69,2025-01-22,207,857,-470,534
43,2025-02-06,-272,658,-4,535
37,2025-02-07,-100,-986,324,-558
80,2025-01-20,-823,-978,520,-896
50,2025-03-04,477,-649,679,-604
51,2025-03-07,747,168,-419,-911
30,2025-04-02,-184,-215,-551,-615
70,2025-03-28,-317,16,242,-71
64,2025-01-16,-283,696,218,72
36,2025-01-27,892,-423,-59,-262
80,2025-03-09,-90,-418,-941,505
14,2025-03-23,319,-806,692,371
74,2025-03-17,325,-997,960,715
80,2025-03-01,929,159,-681,298
68,2025-01-08,-758,-197,539,222
45,2025-03-06,-651,-191,862,-876
71,2025-03-06,-762,-405,50,8
97,2025-03-01,-136,-343,582,344
10,2025-03-23,-895,389,-290,899
83,2025-01-22,-333,701,-994,243
88,2025-03-27,424,-90,-361,-525
81,2025-01-31,-276,26,-727,57
18,2025-02-14,614,-228,-757,-63
22,2025-03-01,234,574,88,-385
65,2025-01-14,840,-40,-39,621
69,2025-03-19,6,-235,30,-580
86,2025-01-22,904,-316,80,618
81,2025-03-17,-503,-944,-42,-695
43,2025-03-02,201,-868,665,-79
90,2025-03-23,-182,-313,-938,887
48,2025-02-25,-118,480,-873,-773
58,2025-02-02,-811,864,-341,-905
43,2025-03-26,770,274,-470,-216
64,2025-03-09,-435,432,148,985
74,2025-03-26,258,205,-528,647
32,2025-01-25,-436,374,-579,-469
66,2025-03-12,-335,-897,-858,-289
27,2025-01-14,-811,-283,556,969
27,2025-01-19,518,486,519,-23
60,2025-02-01,329,-742,672,56
66,2025-01-14,765,-499,39,-660
6,2025-02-14,412,-881,979,203
33,2025-04-02,-530,379,464,-302
14,2025-02-15,89,-34,-529,-719
14,2025-02-14,-845,400,-469,5
80,2025-03-29,-209,293,705,-980
79,2025-01-17,-194,621,874,925
72,2025-01-15,-825,193,538,-379
41,2025-03-03,622,-296,240,258
60,2025-02-21,-746,298,-466,-686
59,2025-03-24,992,83,-384,-72
77,2025-02-18,100,930,-767,536
43,2025-04-01,-355,-879,-174,304
10,2025-01-23,-303,161,-741,961
7,2025-02-17,689,-353,-100,765
99,2025-03-24,-145,-794,-873,749
29,2025-02-21,-993,179,501,512
72,2025-01-16,447,-539,-629,-67
81,2025-03-20,834,940,919,91
21,2025-03-20,679,-908,-273,-978
47,2025-03-11,-38,396,223,-877
23,2025-02-01,-196,-575,724,-680
33,2025-03-29,285,-873,768,912
61,2025-02-09,154,344,247,602
88,2025-03-04,693,-531,791,152
14,2025-01-04,45,710,797,506
32,2025-01-20,670,332,-436,-867
57,2025-02-13,-371,8,-499,-802
15,2025-03-23,953,392,274,-641
87,2025-03-18,-641,-247,-245,262
82,2025-03-12,-889,761,956,-180
48,2025-03-29,991,123,-288,589
89,2025-01-21,-540,-806,-902,-566
40,2025-01-24,279,40,-442,-355
4,2025-03-01,131,518,933,502
75,2025-01-18,237,593,445,682
61,2025-01-01,-809,140,-940,-104
16,2025-01-08,239,844,-471,-395
34,2025-01-06,124,953,79,824
12,2025-02-19,-850,388,310,806
7,2025-02-16,51,462,-534,-155
68,2025-03-03,-400,757,-463,838
71,2025-02-10,-31,559,-628,-787
94,2025-04-02,-841,813,-642,-181
77,2025-01-15,641,305,-896,-598
54,2025-01-25,-414,570,-86,704
34,2025-01-13,-755,-346,-345,-255
71,2025-01-28,-864,83,-356,218
58,2025-03-11,-141,699,-629,730
31,2025-01-28,-776,453,932,825
55,2025-03-17,164,-785,801,240
80,2025-01-13,49,981,-999,618
87,2025-01-14,658,-852,-567,-727
82,2025-03-21,541,-695,-73,491
19,2025-02-01,-725,501,-7,576
90,2025-01-21,-301,-602,-220,375
94,2025-03-07,-457,-570,469,950
33,2025-01-03,515,-729,960,-589
99,2025-02-04,248,426,466,-619
2,2025-03-11,-614,-490,-240,928
31,2025-01-19,428,849,-879,342
23,2025-03-25,894,-854,991,807
64,2025-01-10,-297,-377,-80,571
66,2025-03-25,-457,-167,364,751
22,2025-01-20,220,707,740,-857
98,2025-03-19,430,663,728,-371
76,2025-03-15,872,129,74,-452
27,2025-03-20,666,-959,-610,829
59,2025-01-16,-672,-318,-352,782
61,2025-02-12,-507,294,-450,-731
69,2025-03-16,598,418,800,332
99,2025-02-21,-322,751,-405,-13
62,2025-03-16,796,878,-827,588
94,2025-01-08,-205,-545,-724,692
85,2025-01-15,515,-413,642,37
36,2025-01-03,-356,-546,-887,694
80,2025-02-17,-9,-263,-803,822
23,2025-01-31,-578,-295,-217,-212
44,2025-01-31,914,-52,-753,-722
79,2025-01-16,352,629,-853,843
